timestamp,model,prompt_tokens,completion_tokens,cost,api_key_name
2026-03-03T11:13:00.526986+00:00,gpt-4o-mini,12073,1634,0.002791,doc_qa
2026-03-03T11:15:51.392545+00:00,gpt-4o,14375,2762,0.063558,code_review
2026-03-03T11:25:35.792783+00:00,gpt-4o,7810,3817,0.057695,doc_qa
2026-03-03T11:57:59.965591+00:00,gpt-4o-mini,692,588,0.000457,email_drafting
2026-03-03T12:09:03.423838+00:00,gpt-4o,2367,967,0.015588,customer_support_agent
2026-03-03T12:10:58.252115+00:00,gpt-4o,30603,3079,0.107298,code_review
2026-03-03T12:40:05.139788+00:00,gpt-4o-mini,10069,6265,0.005269,code_review
2026-03-03T13:51:50.090334+00:00,gpt-4o-mini,3711,1615,0.001526,customer_support_agent
2026-03-03T14:07:22.355767+00:00,gpt-4o,4865,1436,0.026523,customer_support_agent
2026-03-03T14:13:00.836068+00:00,gpt-4o-mini,3812,719,0.001003,customer_support_agent
2026-03-03T14:23:57.363108+00:00,gpt-4o,4952,1085,0.02323,customer_support_agent
2026-03-03T14:36:38.519567+00:00,gpt-4o,4556,1920,0.03059,customer_support_agent
2026-03-03T15:27:55.238097+00:00,gpt-4o-mini,13857,1306,0.002862,doc_qa
2026-03-03T15:29:34.932920+00:00,gpt-4o,9312,3020,0.05348,doc_qa
2026-03-03T15:32:32.634440+00:00,gpt-4o,3288,1122,0.01944,data_extraction
2026-03-03T15:36:19.137000+00:00,gpt-4o,17449,3731,0.080932,doc_qa
2026-03-03T16:05:35.342578+00:00,gpt-4o-mini,2928,1472,0.001322,customer_support_agent
2026-03-03T16:13:53.675840+00:00,gpt-4o,905,785,0.010112,email_drafting
2026-03-03T17:14:25.354552+00:00,gpt-4o-mini,1619,787,0.000715,data_extraction
2026-03-03T17:20:48.237529+00:00,gpt-4o,2870,688,0.014055,customer_support_agent
2026-03-03T17:27:21.386845+00:00,gpt-4o,3389,1758,0.026052,customer_support_agent
2026-03-03T17:39:28.639002+00:00,gpt-4o,25499,3895,0.102697,code_review
2026-03-03T17:51:55.105849+00:00,gpt-4o,9733,7344,0.097773,code_review
2026-03-03T18:12:14.386270+00:00,gpt-4o,4099,681,0.017057,data_extraction
2026-03-03T18:24:15.612920+00:00,gpt-4o,4846,852,0.020635,customer_support_agent
2026-03-03T18:24:58.417610+00:00,gpt-4o,2532,359,0.00992,data_extraction
2026-03-03T18:35:47.067464+00:00,gpt-4o,2087,1195,0.017168,data_extraction
2026-03-03T18:57:23.642492+00:00,gpt-4o,3835,1030,0.019887,customer_support_agent
2026-03-03T20:04:40.986926+00:00,gpt-4o,36590,7605,0.167525,code_review
2026-03-03T20:21:42.957011+00:00,gpt-4o,4577,1059,0.022033,customer_support_agent
2026-03-03T20:36:26.404779+00:00,gpt-4o,5464,530,0.01896,customer_support_agent
2026-03-03T21:30:37.898355+00:00,gpt-4o,5721,1297,0.027272,customer_support_agent
2026-03-03T21:33:40.234219+00:00,gpt-4o-mini,6566,1934,0.002145,doc_qa
2026-03-03T21:48:42.419399+00:00,gpt-4o,4697,1412,0.025863,customer_support_agent
2026-03-03T21:53:07.957181+00:00,gpt-4o,1100,388,0.00663,email_drafting
2026-03-03T22:11:39.860326+00:00,gpt-4o-mini,16854,7089,0.006782,code_review
2026-03-03T22:15:11.873076+00:00,gpt-4o,2283,512,0.010828,customer_support_agent
2026-03-03T22:16:56.526754+00:00,gpt-4o-mini,1238,462,0.000463,email_drafting
2026-03-03T22:40:50.584361+00:00,gpt-4o-mini,5879,3965,0.003261,doc_qa
2026-03-03T22:50:35.076650+00:00,gpt-4o-mini,9544,2187,0.002744,doc_qa
2026-03-03T23:11:42.709329+00:00,gpt-4o,17491,1550,0.059228,doc_qa
2026-03-03T23:26:38.526148+00:00,gpt-4o,24929,2117,0.083492,doc_qa
2026-03-03T23:46:51.978739+00:00,gpt-4o,3849,1510,0.024723,customer_support_agent
2026-03-04T00:03:46.606412+00:00,gpt-4o,14751,1423,0.051108,doc_qa
2026-03-04T00:06:24.790521+00:00,gpt-4o,31394,4454,0.123025,code_review
2026-03-04T00:08:45.724227+00:00,gpt-4o-mini,2458,639,0.000752,email_drafting
2026-03-04T00:40:05.616564+00:00,gpt-4o,14599,3519,0.071688,doc_qa
2026-03-04T01:06:06.378086+00:00,gpt-4o,4119,1568,0.025978,customer_support_agent
2026-03-04T01:31:02.859491+00:00,gpt-4o,1761,608,0.010483,data_extraction
2026-03-04T01:58:11.316398+00:00,gpt-4o,22937,2859,0.085932,doc_qa
2026-03-04T02:03:06.426301+00:00,gpt-4o,8515,2211,0.043397,doc_qa
2026-03-04T02:06:07.940828+00:00,gpt-4o-mini,6450,6747,0.005016,code_review
2026-03-04T02:22:01.103362+00:00,gpt-4o-mini,7429,2363,0.002532,code_review
2026-03-04T03:03:07.304653+00:00,gpt-4o,26176,5903,0.12447,code_review
2026-03-04T03:03:30.303791+00:00,gpt-4o,16492,7110,0.11233,code_review
2026-03-04T03:21:03.473024+00:00,gpt-4o,2328,434,0.01016,email_drafting
2026-03-04T03:40:24.003361+00:00,gpt-4o,898,517,0.007415,email_drafting
2026-03-04T03:52:41.363843+00:00,gpt-4o,5153,1579,0.028673,customer_support_agent
2026-03-04T03:56:41.333945+00:00,gpt-4o-mini,4334,1753,0.001702,customer_support_agent
2026-03-04T05:12:42.774434+00:00,gpt-4o-mini,3683,1641,0.001537,customer_support_agent
2026-03-04T05:16:36.412844+00:00,gpt-4o,2975,1148,0.018918,customer_support_agent
2026-03-04T05:43:29.184638+00:00,gpt-4o-mini,5899,1227,0.001621,customer_support_agent
2026-03-04T06:24:46.107208+00:00,gpt-4o-mini,7787,2369,0.002589,doc_qa
2026-03-04T06:41:42.074056+00:00,gpt-4o,1566,351,0.007425,email_drafting
2026-03-04T06:47:49.084809+00:00,gpt-4o-mini,2163,1161,0.001021,customer_support_agent
2026-03-04T07:08:29.682907+00:00,gpt-4o,22967,4577,0.103188,code_review
2026-03-04T07:31:59.019159+00:00,gpt-4o-mini,19947,3135,0.004873,doc_qa
2026-03-04T07:39:25.521090+00:00,gpt-4o,1906,585,0.010615,data_extraction
2026-03-04T07:50:04.201408+00:00,gpt-4o,2090,589,0.011115,customer_support_agent
2026-03-04T07:51:53.802807+00:00,gpt-4o,5860,891,0.02356,customer_support_agent
2026-03-04T08:14:24.620050+00:00,gpt-4o,23096,7890,0.13664,code_review
2026-03-04T08:36:30.074562+00:00,gpt-4o-mini,5823,803,0.001355,customer_support_agent
2026-03-04T09:13:36.336293+00:00,gpt-4o-mini,1003,844,0.000657,email_drafting
2026-03-04T09:24:13.413491+00:00,gpt-4o,21462,1914,0.072795,doc_qa
2026-03-04T09:46:49.582864+00:00,gpt-4o,2009,477,0.009792,data_extraction
2026-03-04T09:51:49.621168+00:00,gpt-4o,13433,2205,0.055633,doc_qa
2026-03-04T09:53:40.863119+00:00,gpt-4o-mini,7897,7534,0.005705,code_review
2026-03-04T10:35:14.101571+00:00,gpt-4o,6057,2634,0.041483,doc_qa
2026-03-04T10:57:48.345803+00:00,gpt-4o-mini,3229,1609,0.00145,customer_support_agent
2026-03-04T11:10:19.872796+00:00,gpt-4o,32742,5575,0.137605,code_review
2026-03-04T11:17:02.327821+00:00,gpt-4o,3564,1636,0.02527,customer_support_agent
2026-03-04T11:37:13.964212+00:00,gpt-4o-mini,3758,1673,0.001567,customer_support_agent
2026-03-04T11:46:38.894252+00:00,gpt-4o,1988,296,0.00793,email_drafting
2026-03-04T12:09:58.312476+00:00,gpt-4o-mini,2155,1360,0.001139,data_extraction
2026-03-04T12:13:42.629327+00:00,gpt-4o,4108,824,0.01851,data_extraction
2026-03-04T12:23:49.747921+00:00,gpt-4o,12047,1028,0.040398,doc_qa
2026-03-04T12:30:59.062040+00:00,gpt-4o,3182,778,0.015735,data_extraction
2026-03-04T13:20:25.494653+00:00,gpt-4o-mini,37869,4645,0.008467,code_review
2026-03-04T13:24:48.009624+00:00,gpt-4o-mini,20064,3861,0.005326,code_review
2026-03-04T13:30:19.354013+00:00,gpt-4o,5897,3601,0.050752,doc_qa
2026-03-04T13:49:05.348963+00:00,gpt-4o,14393,2591,0.061893,doc_qa
2026-03-04T14:50:11.391639+00:00,gpt-4o-mini,3437,414,0.000764,data_extraction
2026-03-04T14:55:09.036568+00:00,gpt-4o-mini,3221,800,0.000963,customer_support_agent
2026-03-04T15:02:36.853008+00:00,gpt-4o,1559,211,0.006007,email_drafting
2026-03-04T15:15:55.033512+00:00,gpt-4o,776,518,0.00712,email_drafting
2026-03-04T15:46:24.382578+00:00,gpt-4o,29379,5973,0.133178,code_review
2026-03-04T15:58:42.605936+00:00,gpt-4o,2097,1427,0.019513,customer_support_agent
2026-03-04T16:22:50.037547+00:00,gpt-4o,22342,3995,0.095805,code_review
2026-03-04T18:19:51.597341+00:00,gpt-4o,5676,3979,0.05398,doc_qa
2026-03-04T19:03:18.532612+00:00,gpt-4o,5178,653,0.019475,customer_support_agent
2026-03-04T19:42:40.526270+00:00,gpt-4o,5255,2000,0.033138,customer_support_agent
2026-03-04T20:03:29.129715+00:00,gpt-4o,6907,1291,0.030177,doc_qa
2026-03-04T21:08:26.802489+00:00,gpt-4o,2087,330,0.008518,data_extraction
2026-03-04T21:56:20.764580+00:00,gpt-4o,1979,645,0.011397,email_drafting
2026-03-04T22:03:23.949448+00:00,gpt-4o,31477,2699,0.105682,code_review
2026-03-04T22:39:02.383649+00:00,gpt-4o,14734,3705,0.073885,doc_qa
2026-03-04T22:52:52.277005+00:00,gpt-4o,2243,573,0.011338,customer_support_agent
2026-03-04T23:17:53.514426+00:00,gpt-4o,5322,603,0.019335,customer_support_agent
2026-03-04T23:19:24.842875+00:00,gpt-4o,12126,2233,0.052645,doc_qa
2026-03-04T23:48:57.070304+00:00,gpt-4o-mini,21537,1866,0.00435,doc_qa
2026-03-05T00:18:09.344048+00:00,gpt-4o,11830,3513,0.064705,doc_qa
2026-03-05T00:41:21.474082+00:00,gpt-4o,3940,742,0.01727,customer_support_agent
2026-03-05T00:45:39.953857+00:00,gpt-4o,18379,3185,0.077797,doc_qa
2026-03-05T00:53:46.737661+00:00,gpt-4o,16600,7015,0.11165,code_review
2026-03-05T01:59:18.544569+00:00,gpt-4o,34534,3163,0.117965,code_review
2026-03-05T02:07:33.918302+00:00,gpt-4o,1970,1065,0.015575,data_extraction
2026-03-05T02:27:01.407660+00:00,gpt-4o,3211,1659,0.024618,customer_support_agent
2026-03-05T02:44:41.367492+00:00,gpt-4o,23742,3016,0.089515,doc_qa
2026-03-05T03:00:15.604124+00:00,gpt-4o-mini,4526,1769,0.00174,customer_support_agent
2026-03-05T03:50:08.936029+00:00,gpt-4o-mini,4122,842,0.001123,customer_support_agent
2026-03-05T03:55:57.009767+00:00,gpt-4o-mini,738,748,0.000559,email_drafting
2026-03-05T05:27:15.662242+00:00,gpt-4o,4458,1053,0.021675,data_extraction
2026-03-05T05:59:01.647429+00:00,gpt-4o-mini,24136,7417,0.008071,code_review
2026-03-05T06:31:56.477361+00:00,gpt-4o,15285,3342,0.071632,doc_qa
2026-03-05T06:46:30.862368+00:00,gpt-4o,625,566,0.007222,email_drafting
2026-03-05T06:55:24.918325+00:00,gpt-4o-mini,4356,1914,0.001802,customer_support_agent
2026-03-05T07:31:26.802600+00:00,gpt-4o-mini,18546,7297,0.00716,code_review
2026-03-05T07:31:45.488125+00:00,gpt-4o,984,467,0.00713,email_drafting
2026-03-05T08:04:39.497602+00:00,gpt-4o-mini,3285,1394,0.001329,customer_support_agent
2026-03-05T08:10:46.379339+00:00,gpt-4o,23193,2868,0.086662,doc_qa
2026-03-05T08:16:17.564521+00:00,gpt-4o-mini,37578,6283,0.009406,code_review
2026-03-05T08:31:00.572631+00:00,gpt-4o,2270,1493,0.020605,data_extraction
2026-03-05T08:53:48.145757+00:00,gpt-4o,3283,1458,0.022788,customer_support_agent
2026-03-05T09:27:43.428022+00:00,gpt-4o,29481,7174,0.145443,code_review
2026-03-05T09:45:37.292256+00:00,gpt-4o-mini,2353,702,0.000774,email_drafting
2026-03-05T10:38:06.154929+00:00,gpt-4o,20570,7570,0.127125,code_review
2026-03-05T10:46:50.571437+00:00,gpt-4o,4289,580,0.016523,customer_support_agent
2026-03-05T10:59:23.352127+00:00,gpt-4o,4403,1503,0.026037,customer_support_agent
2026-03-05T10:59:55.184691+00:00,gpt-4o-mini,4161,1443,0.00149,data_extraction
2026-03-05T11:06:23.720707+00:00,gpt-4o,11993,3595,0.065933,code_review
2026-03-05T11:53:37.810205+00:00,gpt-4o,25070,2100,0.083675,code_review
2026-03-05T11:59:38.251365+00:00,gpt-4o,5203,785,0.020858,customer_support_agent
2026-03-05T12:04:55.303455+00:00,gpt-4o-mini,37091,7828,0.01026,code_review
2026-03-05T12:37:09.931009+00:00,gpt-4o-mini,2505,604,0.000738,customer_support_agent
2026-03-05T13:03:59.255654+00:00,gpt-4o,4383,549,0.016447,customer_support_agent
2026-03-05T14:00:50.964448+00:00,gpt-4o,29816,3576,0.1103,code_review
2026-03-05T14:22:56.054022+00:00,gpt-4o-mini,5087,793,0.001239,customer_support_agent
2026-03-05T14:41:46.430698+00:00,gpt-4o,38885,6284,0.160052,code_review
2026-03-05T14:46:11.773727+00:00,gpt-4o,3731,973,0.019057,customer_support_agent
2026-03-05T15:07:49.107339+00:00,gpt-4o,2027,1125,0.016317,data_extraction
2026-03-05T15:56:27.353427+00:00,gpt-4o,16369,2214,0.063062,doc_qa
2026-03-05T15:57:08.969197+00:00,gpt-4o,4135,1484,0.025177,customer_support_agent
2026-03-05T16:06:15.167297+00:00,gpt-4o-mini,1622,944,0.00081,email_drafting
2026-03-05T16:17:35.241415+00:00,gpt-4o,923,451,0.006818,email_drafting
2026-03-05T16:47:12.250799+00:00,gpt-4o,3797,1725,0.026743,customer_support_agent
2026-03-05T17:28:06.483214+00:00,gpt-4o,3817,977,0.019313,customer_support_agent
2026-03-05T18:20:45.633233+00:00,gpt-4o,1701,835,0.012602,email_drafting
2026-03-05T18:48:46.840926+00:00,gpt-4o,5006,1902,0.031535,customer_support_agent
2026-03-05T18:57:47.873300+00:00,gpt-4o,2150,823,0.013605,customer_support_agent
2026-03-05T19:04:09.708701+00:00,gpt-4o-mini,712,568,0.000448,email_drafting
2026-03-05T19:09:40.526069+00:00,gpt-4o-mini,2523,780,0.000846,customer_support_agent
2026-03-05T19:29:54.658203+00:00,gpt-4o-mini,7041,1596,0.002014,doc_qa
2026-03-05T19:39:16.254465+00:00,gpt-4o,4425,1525,0.026313,customer_support_agent
2026-03-05T19:51:14.644021+00:00,gpt-4o-mini,13865,6670,0.006082,code_review
2026-03-05T20:26:54.845825+00:00,gpt-4o,1899,530,0.010048,data_extraction
2026-03-05T20:35:04.213960+00:00,gpt-4o-mini,4135,872,0.001143,customer_support_agent
2026-03-05T20:57:00.129879+00:00,gpt-4o,3408,644,0.01496,customer_support_agent
2026-03-05T21:09:49.471428+00:00,gpt-4o,5409,1480,0.028323,customer_support_agent
2026-03-05T21:25:32.600744+00:00,gpt-4o,2238,1204,0.017635,data_extraction
2026-03-05T21:31:50.035996+00:00,gpt-4o,3980,1008,0.02003,customer_support_agent
2026-03-05T22:01:15.589780+00:00,gpt-4o,5641,1639,0.030493,customer_support_agent
2026-03-05T22:06:59.432399+00:00,gpt-4o,19385,2890,0.077363,code_review
2026-03-05T22:26:36.150986+00:00,gpt-4o,1062,361,0.006265,email_drafting
2026-03-05T22:30:23.643952+00:00,gpt-4o,18938,1147,0.058815,doc_qa
2026-03-05T22:42:45.335746+00:00,gpt-4o,1537,450,0.008342,data_extraction
2026-03-05T22:48:05.739321+00:00,gpt-4o,3652,1198,0.02111,customer_support_agent
2026-03-05T23:28:40.396665+00:00,gpt-4o-mini,2415,1830,0.00146,customer_support_agent
2026-03-05T23:48:43.489204+00:00,gpt-4o,18159,1003,0.055428,doc_qa
2026-03-05T23:54:32.557713+00:00,gpt-4o,2067,946,0.014627,customer_support_agent
2026-03-06T00:29:31.932424+00:00,gpt-4o,2494,448,0.010715,email_drafting
2026-03-06T00:54:53.202349+00:00,gpt-4o,3354,1410,0.022485,customer_support_agent
2026-03-06T00:58:23.650894+00:00,gpt-4o,11754,1450,0.043885,doc_qa
2026-03-06T00:58:37.223511+00:00,gpt-4o-mini,3033,1257,0.001209,customer_support_agent
2026-03-06T01:19:42.630921+00:00,gpt-4o-mini,3870,1906,0.001724,customer_support_agent
2026-03-06T01:26:23.107742+00:00,gpt-4o-mini,7954,1350,0.002003,doc_qa
2026-03-06T02:24:29.388519+00:00,gpt-4o-mini,19995,2123,0.004273,doc_qa
2026-03-06T02:54:13.002626+00:00,gpt-4o,5998,3966,0.054655,doc_qa
2026-03-06T03:26:07.195704+00:00,gpt-4o,4511,1832,0.029597,customer_support_agent
2026-03-06T03:27:08.858915+00:00,gpt-4o,1778,1436,0.018805,data_extraction
2026-03-06T04:14:36.822327+00:00,gpt-4o,3258,1407,0.022215,customer_support_agent
2026-03-06T04:25:35.380459+00:00,gpt-4o,18460,3032,0.07647,doc_qa
2026-03-06T04:34:56.937351+00:00,gpt-4o,2578,1194,0.018385,customer_support_agent
2026-03-06T04:39:28.210493+00:00,gpt-4o-mini,20148,1290,0.003796,doc_qa
2026-03-06T04:42:40.745974+00:00,gpt-4o,1850,794,0.012565,email_drafting
2026-03-06T05:25:02.160205+00:00,gpt-4o-mini,1613,752,0.000693,email_drafting
2026-03-06T05:39:37.547046+00:00,gpt-4o,22640,2576,0.08236,doc_qa
2026-03-06T05:50:44.145211+00:00,gpt-4o-mini,4370,1426,0.001511,customer_support_agent
2026-03-06T06:13:08.506237+00:00,gpt-4o,3042,747,0.015075,customer_support_agent
2026-03-06T07:24:25.721408+00:00,gpt-4o,3098,747,0.015215,customer_support_agent
2026-03-06T07:36:00.976303+00:00,gpt-4o,16469,2675,0.067922,doc_qa
2026-03-06T07:44:31.024480+00:00,gpt-4o,7913,4698,0.066763,code_review
2026-03-06T08:01:33.813575+00:00,gpt-4o,2591,1725,0.023728,customer_support_agent
2026-03-06T09:48:22.551197+00:00,gpt-4o-mini,14656,5997,0.005797,code_review
2026-03-06T10:13:04.757410+00:00,gpt-4o,35687,5795,0.147168,code_review
2026-03-06T10:53:36.342919+00:00,gpt-4o,2655,1473,0.021367,customer_support_agent
2026-03-06T11:22:01.459510+00:00,gpt-4o,23171,2119,0.079117,doc_qa
2026-03-06T11:42:10.010230+00:00,gpt-4o,14953,1007,0.047453,doc_qa
2026-03-06T12:28:21.401206+00:00,gpt-4o-mini,7718,3539,0.003281,doc_qa
2026-03-06T12:36:31.844288+00:00,gpt-4o,6011,2785,0.042877,code_review
2026-03-06T12:56:14.760069+00:00,gpt-4o,33057,4883,0.131472,code_review
2026-03-06T13:24:53.876019+00:00,gpt-4o,8494,5472,0.075955,code_review
2026-03-06T13:38:56.044687+00:00,gpt-4o,17154,1229,0.055175,doc_qa
2026-03-06T13:57:21.249984+00:00,gpt-4o,518,834,0.009635,email_drafting
2026-03-06T14:12:41.202951+00:00,gpt-4o,22944,1876,0.07612,doc_qa
2026-03-06T14:25:01.875326+00:00,gpt-4o-mini,2728,544,0.000736,customer_support_agent
2026-03-06T15:06:53.105362+00:00,gpt-4o,2461,912,0.015272,customer_support_agent
2026-03-06T15:14:51.446643+00:00,gpt-4o,3778,1147,0.020915,data_extraction
2026-03-06T15:24:42.643399+00:00,gpt-4o,18606,3842,0.084935,doc_qa
2026-03-06T16:38:15.392432+00:00,gpt-4o-mini,4711,1288,0.001479,customer_support_agent
2026-03-06T16:39:33.849711+00:00,gpt-4o,12516,2676,0.05805,doc_qa
2026-03-06T16:48:36.627012+00:00,gpt-4o-mini,4181,1107,0.001291,customer_support_agent
2026-03-06T17:29:01.171363+00:00,gpt-4o-mini,35572,3585,0.007487,code_review
2026-03-06T17:55:02.860224+00:00,gpt-4o,3325,310,0.011413,data_extraction
2026-03-06T18:42:47.398837+00:00,gpt-4o,12414,2840,0.059435,code_review
2026-03-06T19:04:45.778261+00:00,gpt-4o-mini,19080,1874,0.003986,doc_qa
2026-03-06T19:06:38.632735+00:00,gpt-4o,1538,720,0.011045,email_drafting
2026-03-06T19:13:46.609079+00:00,gpt-4o,4418,1965,0.030695,customer_support_agent
2026-03-06T20:33:54.792632+00:00,gpt-4o,20112,2267,0.07295,doc_qa
2026-03-06T20:49:37.695442+00:00,gpt-4o-mini,720,226,0.000244,email_drafting
2026-03-06T22:00:44.854241+00:00,gpt-4o-mini,19970,3349,0.005005,doc_qa
2026-03-06T22:25:43.913139+00:00,gpt-4o,14007,6468,0.099697,code_review
2026-03-06T22:32:20.134836+00:00,gpt-4o,22967,3183,0.089248,code_review
2026-03-06T22:33:46.990999+00:00,gpt-4o,3724,755,0.01686,customer_support_agent
2026-03-06T22:52:15.947663+00:00,gpt-4o,13510,3994,0.073715,doc_qa
2026-03-06T22:53:41.039874+00:00,gpt-4o-mini,7354,3997,0.003501,code_review
2026-03-06T22:58:50.305256+00:00,gpt-4o-mini,23123,5193,0.006584,code_review
2026-03-07T00:22:55.029586+00:00,gpt-4o,1757,951,0.013903,email_drafting
2026-03-07T00:27:17.458957+00:00,gpt-4o-mini,5387,3313,0.002796,doc_qa
2026-03-07T00:38:42.578487+00:00,gpt-4o,1129,734,0.010162,email_drafting
2026-03-07T01:26:23.225457+00:00,gpt-4o-mini,20897,3902,0.005476,doc_qa
2026-03-07T02:02:25.054753+00:00,gpt-4o,20732,1610,0.06793,doc_qa
2026-03-07T02:03:54.610073+00:00,gpt-4o-mini,2064,555,0.000643,customer_support_agent
2026-03-07T02:43:27.413226+00:00,gpt-4o,4086,1522,0.025435,customer_support_agent
2026-03-07T03:03:19.062893+00:00,gpt-4o,2137,1691,0.022253,customer_support_agent
2026-03-07T03:34:05.022150+00:00,gpt-4o-mini,2229,213,0.000462,email_drafting
2026-03-07T04:00:31.248753+00:00,gpt-4o-mini,1716,680,0.000665,email_drafting
2026-03-07T04:46:25.956450+00:00,gpt-4o,13823,1190,0.046457,doc_qa
2026-03-07T04:47:38.677597+00:00,gpt-4o,18750,7040,0.117275,code_review
2026-03-07T04:51:52.075291+00:00,gpt-4o,26990,5941,0.126885,code_review
2026-03-07T04:52:08.003054+00:00,gpt-4o-mini,2304,1846,0.001453,customer_support_agent
2026-03-07T05:08:12.606555+00:00,gpt-4o-mini,507,372,0.000299,email_drafting
2026-03-07T05:27:51.323564+00:00,gpt-4o,2617,1097,0.017513,data_extraction
2026-03-07T05:37:43.110278+00:00,gpt-4o-mini,4063,1079,0.001257,customer_support_agent
2026-03-07T05:38:40.636941+00:00,gpt-4o,5624,1109,0.02515,customer_support_agent
2026-03-07T05:48:11.020156+00:00,gpt-4o,19513,3365,0.082432,doc_qa
2026-03-07T05:54:18.508368+00:00,gpt-4o,4743,1404,0.025898,customer_support_agent
2026-03-07T06:06:35.445854+00:00,gpt-4o,13211,1731,0.050338,doc_qa
2026-03-07T06:23:12.060239+00:00,gpt-4o,23953,3632,0.096202,doc_qa
2026-03-07T06:24:46.633153+00:00,gpt-4o-mini,2175,394,0.000563,email_drafting
2026-03-07T06:35:58.310766+00:00,gpt-4o,15552,1554,0.05442,doc_qa
2026-03-07T06:52:59.396091+00:00,gpt-4o,4578,1053,0.021975,customer_support_agent
2026-03-07T07:23:04.275039+00:00,gpt-4o,30534,3718,0.113515,code_review
2026-03-07T07:24:43.484179+00:00,gpt-4o,1585,949,0.013452,email_drafting
2026-03-07T08:40:31.820330+00:00,gpt-4o-mini,4566,710,0.001111,customer_support_agent
2026-03-07T08:53:23.734187+00:00,gpt-4o,7331,4264,0.060968,code_review
2026-03-07T09:29:59.136656+00:00,gpt-4o,2177,670,0.012143,data_extraction
2026-03-07T09:32:17.257196+00:00,gpt-4o-mini,2061,491,0.000604,data_extraction
2026-03-07T09:37:58.404914+00:00,gpt-4o-mini,4689,331,0.000902,data_extraction
2026-03-07T09:50:08.963781+00:00,gpt-4o-mini,9338,1680,0.002409,doc_qa
2026-03-07T10:05:33.997128+00:00,gpt-4o-mini,4288,1488,0.001536,doc_qa
2026-03-07T10:23:29.566846+00:00,gpt-4o,713,707,0.008852,email_drafting
2026-03-07T11:13:19.760246+00:00,gpt-4o,23588,3195,0.09092,doc_qa
2026-03-07T11:45:12.320758+00:00,gpt-4o,17712,1587,0.06015,doc_qa
2026-03-07T12:30:40.772771+00:00,gpt-4o,5439,1740,0.030997,customer_support_agent
2026-03-07T12:47:01.671133+00:00,gpt-4o,2035,756,0.012648,email_drafting
2026-03-07T13:26:58.261740+00:00,gpt-4o,1954,582,0.010705,data_extraction
2026-03-07T13:38:09.081369+00:00,gpt-4o,8280,3922,0.05992,code_review
2026-03-07T13:50:08.307351+00:00,gpt-4o,22076,3767,0.09286,doc_qa
2026-03-07T14:30:35.607197+00:00,gpt-4o-mini,15949,1055,0.003025,doc_qa
2026-03-07T14:38:46.646234+00:00,gpt-4o,2328,665,0.01247,email_drafting
2026-03-07T14:44:26.816056+00:00,gpt-4o,16117,1069,0.050983,doc_qa
2026-03-07T15:15:38.414650+00:00,gpt-4o-mini,5257,1513,0.001696,customer_support_agent
2026-03-07T15:28:14.258334+00:00,gpt-4o-mini,7714,7961,0.005934,code_review
2026-03-07T15:50:45.833144+00:00,gpt-4o-mini,3750,907,0.001107,data_extraction
2026-03-07T16:06:38.392461+00:00,gpt-4o,32603,6473,0.146237,code_review
2026-03-07T16:39:19.875994+00:00,gpt-4o,14589,2255,0.059022,doc_qa
2026-03-07T16:57:48.127945+00:00,gpt-4o,14535,3113,0.067467,doc_qa
2026-03-07T17:01:49.569261+00:00,gpt-4o,4666,1083,0.022495,data_extraction
2026-03-07T17:26:13.991824+00:00,gpt-4o,4453,1718,0.028313,doc_qa
2026-03-07T17:48:50.323733+00:00,gpt-4o,928,748,0.0098,email_drafting
2026-03-07T17:55:55.049938+00:00,gpt-4o,3170,635,0.014275,customer_support_agent
2026-03-07T18:12:15.505473+00:00,gpt-4o,917,743,0.009722,email_drafting
2026-03-07T18:14:46.873363+00:00,gpt-4o,32417,3259,0.113632,code_review
2026-03-07T20:00:45.052555+00:00,gpt-4o,16432,5785,0.09893,code_review
2026-03-07T20:56:49.353109+00:00,gpt-4o,1141,895,0.011803,email_drafting
2026-03-07T21:03:26.929129+00:00,gpt-4o,2299,387,0.009617,email_drafting
2026-03-07T21:32:07.517937+00:00,gpt-4o,1729,861,0.012932,email_drafting
2026-03-07T21:52:44.521953+00:00,gpt-4o,1928,1476,0.01958,data_extraction
2026-03-07T22:53:23.991016+00:00,gpt-4o,3986,909,0.019055,customer_support_agent
2026-03-07T23:36:20.592118+00:00,gpt-4o-mini,33788,2225,0.006403,code_review
2026-03-07T23:51:42.214276+00:00,gpt-4o-mini,4465,920,0.001222,customer_support_agent
2026-03-08T00:35:55.098057+00:00,gpt-4o,29736,2421,0.09855,code_review
2026-03-08T00:43:09.250148+00:00,gpt-4o,2249,519,0.010813,customer_support_agent
2026-03-08T00:46:01.668532+00:00,gpt-4o-mini,21311,1449,0.004066,doc_qa
2026-03-08T02:16:24.907312+00:00,gpt-4o,10350,2062,0.046495,code_review
2026-03-08T02:18:59.718433+00:00,gpt-4o,19604,2019,0.0692,doc_qa
2026-03-08T02:36:18.183096+00:00,gpt-4o,4580,519,0.01664,customer_support_agent
2026-03-08T02:53:52.539767+00:00,gpt-4o,14956,3068,0.06807,doc_qa
2026-03-08T03:46:52.604760+00:00,gpt-4o,4947,937,0.021737,data_extraction
2026-03-08T04:01:12.620099+00:00,gpt-4o,2305,742,0.013182,email_drafting
2026-03-08T04:04:49.538690+00:00,gpt-4o,18788,2478,0.07175,doc_qa
2026-03-08T04:06:44.196081+00:00,gpt-4o-mini,2398,809,0.000845,email_drafting
